id,title,release_date,Action,Casual,Indie,Simulation,Strategy,Free_to_Play,RPG,Sports,Adventure,Racing,Early_Access,Massively_Multiplayer,Animation__Modeling,Video_Production,Utilities,Web_Publishing,Education,Software_Training,Design__Illustration,Audio_Production,Photo_Editing,Accounting
488811,Tom Clancy's Rainbow Six® Siege - Racer FBI SWAT Pack,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,Upgrade Pack/エージェントゴーストパック,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450001,Fashion Victim Pack/ユニークカラーセット,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390340,Umbrella Corps™/Biohazard Umbrella Corps™,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462260,Battlefleet Gothic: Armada - Space Marines,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450812,Mordheim: City of the Damned - Witch Hunters,2016-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436646,Rocksmith® 2014 – Incubus - “Pardon Me”,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436650,Rocksmith® 2014 – Incubus Song Pack II,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436647,Rocksmith® 2014 – Incubus - “Stellar”,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436648,Rocksmith® 2014 – Incubus - “Megalomaniac”,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436649,Rocksmith® 2014 – Incubus - “Drive”,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314710,Mighty No. 9,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452970,Asemblance,2016-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468729,Tabletop Simulator - Simurgh,2016-01-01,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401320,Mighty No. 9 - Ray Expansion,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436270,Civil War: 1863,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472060,Ortus Regni,2016-01-01,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461245,Euro Truck Simulator 2 - South Korean Paint Jobs Pack,2016-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461247,Euro Truck Simulator 2 - Chinese Paint Jobs Pack,2016-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409750,Angry Video Game Nerd Adventures - Soundtrack,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470080,Perraw - Official Soundtrack,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485340,The Orchard of Stray Sheep,2016-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489050,Whitetail Challenge,2016-01-01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480630,Fallout 4 - Contraptions Workshop,2016-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442070,Drawful 2,2016-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437380,Vanquish: The Adventures of Lady Exton,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447530,VA-11 Hall-A: Cyberpunk Bartender Action,2016-01-01,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423950,Deadlight: Director's Cut,2016-01-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492390,Affairs of the Court: Choice of Romance - Play as the Consort,2013-01-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463350,Storm Of Spears RPG,2016-01-01,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491090,Ant Queen,2016-01-01,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491410,Press X to Not Die - Soundtrack,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484950,Evil Maze,2016-01-01,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472870,Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471380,Urban Pirate,2016-01-01,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485410,Alien Run,2016-01-01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488460,Zeus Quest Remastered,2016-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486350,Square Arena,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466970,Talisman: The Horus Heresy - Isstvan Campaign,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487560,Talisman: The Horus Heresy - Season Pass,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488470,Hero Siege - Shaman (Class),2016-01-01,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
464110,Factotum 90,2016-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355800,Space Run Galaxy,2016-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491080,BoneBone: Rise of the Deathlord,2016-01-01,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455590,Skedaddle,2016-01-01,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
465890,Dark Parables: The Final Cinderella Collector's Edition,2016-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491400,RPG Maker MV - Karugamo Fantasy BGM Pack 01,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
491401,RPG Maker MV - Karugamo Fantasy BGM Pack 02,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
412150,Midsummer Night,2016-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491402,RPG Maker MV - Karugamo Fantasy BGM Pack 03,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
480580,GabeN DLC,2016-01-01,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485190,Астролорды: Опытный наставник,2016-01-01,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
488070,Escargot Kart,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478032,Zaccaria Pinball - Pinball Champ Table Pack,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491403,RPG Maker MV - Karugamo Fantasy BGM Pack 04,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
492160,3D Pool,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478047,Zaccaria Pinball - Zankor Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485144,Zaccaria Pinball - Wood's Queen Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478046,Zaccaria Pinball - Winter Sports Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489580,AWA,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408760,Pro Cycling Manager 2016,2016-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489330,The Lady - Wallpaper Pack,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450660,PAYDAY 2: Biker Character Pack,2016-01-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487210,PAYDAY 2: The Biker Heist,2016-01-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464120,Xcinerator,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
478960,Clickteam Fusion 2.5 Free Edition,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
487220,Freebie,2016-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448940,Envoy 2,2016-01-01,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
493210,Fantasy Grounds - Wonderland No More: Egg of Seven Parts,2016-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430300,MINUS ZERO,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485140,Zaccaria Pinball - Lucky Fruit Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478043,Zaccaria Pinball - Future World Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478040,Zaccaria Pinball - Magic Castle Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478050,Zaccaria Pinball - House of Diamonds Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485145,Zaccaria Pinball - Nautilus Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478049,Zaccaria Pinball - Mexico '86 Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478058,Zaccaria Pinball - Moon Flight Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478051,Zaccaria Pinball - Mystic Star Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485146,Zaccaria Pinball - Red Show Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478048,Zaccaria Pinball - Pool Champion Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478038,Zaccaria Pinball - Shooting The Rapids Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478035,Zaccaria Pinball - Robot Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478044,Zaccaria Pinball - Space Shuttle Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478052,Zaccaria Pinball - Spooky Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467040,Voluminous Ponytail &amp; Golden Voluminous Ponytail,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471750,URSA,2016-01-01,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
479180,Space Universe,2016-01-01,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
453290,Awareness Rooms,2016-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438430,Valentino Rossi The Game,2016-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464270,Real Events: 2015 MotoGP™ Season,2016-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
491550,Valentino Rossi The Game - Season Pass,2016-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
491310,Road Madness OST,2016-01-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380100,Flute Master,2016-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459851,"Gremlins, Inc. – Original Soundtrack",2016-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459853,"Gremlins, Inc. – Astral Gamblers",2016-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365300,Transmissions: Element 120,2016-01-01,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466200,Scourge of War: Quatre Bras,2016-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471640,.EXE,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489990,.EXE - OST,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478055,Zaccaria Pinball - Aerobatics Table,2016-01-01,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490680,Fantasy Grounds - Dreams of Steam 2: The Foul Strumpet (Map Pack),2016-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441050,Polandball: Can into Space!,2016-01-01,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486720,Bastard Bonds,2016-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485380,Welcome to the Game,2016-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491510,Vanilla Bagel: The Roguelike,2016-01-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467032,Authentic Bunny &amp; Fetish Bunny,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467038,Beast Hands,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467033,Cowboy Hat,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467041,Cool Short 'Do &amp; Golden Cool Short 'Do,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467042,Long Ponytail &amp; Golden Long Ponytail,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464521,Cutie Marine (Blue) &amp; Cutie Marine (Yellow),2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467034,GaGaGa Ribbon Golden &amp; GaGaGa Ribbon,2016-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436645,Rocksmith® 2014 – Variety Song Pack II,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436642,Rocksmith® 2014 – SR-71 - “Right Now”,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472680,Elisa: The Innkeeper - Prequel,2016-01-01,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436644,Rocksmith® 2014 – Queen and David Bowie - “Under Pressure”,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436643,Rocksmith® 2014 – Kenny Rogers - “The Gambler”,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379200,Undone: Project Nightmare Demo,2016-01-01,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464080,Kyoto Colorful Days,2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476710,MechaGore,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463060,Clover Tale,2016-01-01,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491730,Heavenly Battle,2016-01-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489220,Unforgiving Trials: The Darkest Crusade,2016-01-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488190,source_code,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308400,Cube Samurai: RUN!,2016-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489890,Puzzles At Mystery Manor,2016-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468150,Trap House,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487030,Beasts Battle,2016-01-01,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473450,The Narrator Is a DICK,2016-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382880,Feudalism,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462400,Slide Ride Arcade,2016-01-01,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464591,Order of Battle: Rising Sun,2016-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464590,Order of Battle: U.S. Pacific,2016-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473460,Memory Oblivion Box,2016-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475470,Global Soccer Manager,2016-01-01,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476370,MAGATAMA Earrings,2016-01-01,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489780,Demetrios - Artbook,2016-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
445600,Void Raiders,2016-01-01,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476510,Cally's Trials,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491290,Investigator - Soundtracks,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470610,Infinity Wars - Wealthy Noble's Lock Box,2016-01-01,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
473870,Infinity Wars - Treasures of the Calamity,2016-01-01,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
473871,Infinity Wars - Martyr's Bounty,2016-01-01,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
449210,Verdict Guilty - 유죄 평결,2016-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470600,Video blogger Story,2016-01-01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
482410,Cally's Trials - OST,2016-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489900,Bayla Bunny,2016-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481870,Mini Thief,2016-01-01,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364420,Roguelands,2015-01-01,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277700,On Rusty Trails,2016-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432310,Virtual Pool 4 Multiplayer,2016-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301930,War of the Human Tanks - Limited Operations,2016-01-01,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482890,Fantasy Kingdom Simulator,2016-01-01,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459540,Cherry Tree High Girls' Fight,2016-01-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485960,On Rusty Trails - The Digital Comic,2016-01-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490240,Fantasy Grounds - Snow White (PFRPG),2016-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461480,Archibald's Adventures,2016-01-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384500,Zombie Party,2016-01-01,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409652,ePic Character Generator - Season #2: Male Warrior,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
438920,Legends of Callasia,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489200,Abrix the robot - rooms with lasers DLC,2016-01-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488990,ePic Character Generator - Season #2: Female Elf,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
475460,The Hat Man: Shadow Ward - Soundtrack,2016-01-01,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291010,The Hat Man: Shadow Ward,2016-01-01,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
485570,Milford Heaven - Luken's Chronicles,2016-01-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471910,Soul of the Devil,2016-01-01,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438090,Defend Felinearth,2016-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476410,One Small Fire At A Time,2016-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470870,Mecha Ritz: Steel Rondo OST,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376953,Train Simulator: Western Pacific FP7 ‘California Zephyr’ Loco Add-On,2016-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450570,Roadworks Simulator,2016-01-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487600,Puzzles Under The Hill,2016-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446050,Operation KREEP,2015-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463070,Mecha Ritz: Steel Rondo,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467120,Rising Runner,2015-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474820,The Magical Silence,2016-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464690,Vroomist,2016-01-01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
470060,1917 - The Alien Invasion DX,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452860,Mad Bullets,2016-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489950,1917 - The Alien Invasion - Soundtrack OST,2016-01-01,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
466430,Choice of Alexandria,2016-01-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444890,RPG Maker MV - RM2k Rearrange Soundtrack &amp; SE,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
462087,RPG Maker VX Ace - Action &amp; Battle Themes,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
462212,RPG Maker VX Ace - Asian Empires Mini Bundle,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
473140,BomberZone,2016-01-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465900,Dark Tales: Edgar Allan Poe's The Gold Bug Collector's Edition,2016-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376570,WildStar,2014-01-01,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459360,WildStar: Adventure Pack,2016-01-01,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459361,WildStar: Hero Pack,2016-01-01,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280520,Crea,2016-01-01,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459362,WildStar: Legend Pack (NA),2016-01-01,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460650,Tick Tock Bang Bang,2016-01-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489670,Fantasy Grounds - The Breaking of Forstor Nagar (5E),2016-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488850,Fantasy Grounds - 5E: Legendary Beginnings: The Bandit's Cave,2016-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327070,Gloria Victis,2016-01-01,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
488520,Gloria Victis  - Official Soundtrack,2016-01-01,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262510,CRIMSON ROOM® DECADE,2016-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489250,Fantasy Grounds - Deadlands Reloaded: Coffin Rock,2016-01-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
